image_id,image_id,heading,description,general_classification,sub_classification,tags,color_classification,mime_type,file_size_bytes,source_path,folder_id,folder_order,image_url,processed_at,file_name,model_used,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
1QgnBlJ2TCwos6qvUyP1Uy2aQN4u0ORzZ,1QgnBlJ2TCwos6qvUyP1Uy2aQN4u0ORzZ,Data Analytics on Mobile Device,"A person interacts with data visualization graphics on a smartphone screen, emphasizing digital analytics and technology integration.",Technology,Data Visualization,"smartphone, data analytics, digital, technology, graphs, charts, interface, business, mobile, innovation",Cool Blue,image/jpeg,16792486,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1QgnBlJ2TCwos6qvUyP1Uy2aQN4u0ORzZ/view?usp=drivesdk,2026-03-23T11:11:59.919Z,shutterstock_2306924053.jpg,gpt-4.1-nano-2025-04-14,2432,94,2526,0.0002808
10BAVaekV4hgjoCdlNNtT4l3X1wiZdJ4J,10BAVaekV4hgjoCdlNNtT4l3X1wiZdJ4J,Relaxed Social Setting,"A person enjoying a glass of beer in a cozy, warm ambiance.",Food & Beverage,Bar Scene,"beer, glass, bar, drink, social, warm lighting, casual, leisure, pub, beverage",Warm Tones,image/jpeg,16986454,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/10BAVaekV4hgjoCdlNNtT4l3X1wiZdJ4J/view?usp=drivesdk,2026-03-23T11:12:27.103Z,iStock-531904575.jpg,gpt-4.1-nano-2025-04-14,2550,90,2640,0.000291
1hH5JNULsxXf4Icj1nVt5Z_Zem4jhYmiL,1hH5JNULsxXf4Icj1nVt5Z_Zem4jhYmiL,Digital Data Analysis and Cloud Computing,"Illustration of data analysis, cloud storage, and system maintenance in a modern digital environment.",Technology,Data and Cloud Computing,"digital, data analysis, cloud storage, technology, system maintenance, magnifying glass, tools, servers, digital interface",Cool Blue,image/jpeg,17017270,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1hH5JNULsxXf4Icj1nVt5Z_Zem4jhYmiL/view?usp=drivesdk,2026-03-23T11:13:05.727Z,shutterstock_2181263961.jpg,gpt-4.1-nano-2025-04-14,2904,98,3002,0.0003296
1KfFcAa4Tlef8XOGCNSKPVw5uPPU67rrk,1KfFcAa4Tlef8XOGCNSKPVw5uPPU67rrk,Collaborative Business Teamwork,Multiple hands assemble puzzle pieces symbolizing teamwork and strategic collaboration in a professional environment.,Business & Corporate,Teamwork & Collaboration,"business, teamwork, puzzle, collaboration, strategy, corporate, partnership, office, teamwork concept, professional",Warm Tones,image/jpeg,17056093,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1KfFcAa4Tlef8XOGCNSKPVw5uPPU67rrk/view?usp=drivesdk,2026-03-23T11:13:41.435Z,Depositphotos_176435968_xl-2015.jpg,gpt-4.1-nano-2025-04-14,2790,95,2885,0.000317
1EYOmiWDDEr2yDftkkaacfacWBmKSQynS,1EYOmiWDDEr2yDftkkaacfacWBmKSQynS,Business Meeting Discussion,Professional business meeting with colleagues reviewing documents and digital devices in a modern office setting.,Business & Office,Team Collaboration,"business, meeting, office, teamwork, documents, laptops, discussion, professionals, corporate, modern",Cool Blue,image/jpeg,17086069,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1EYOmiWDDEr2yDftkkaacfacWBmKSQynS/view?usp=drivesdk,2026-03-23T11:14:26.800Z,shutterstock_1568820157.jpg,gpt-4.1-nano-2025-04-14,2463,89,2552,0.0002819
1Yi8XYCY8Tr2vNEUBB6QNJHGYqDKn1YxV,1Yi8XYCY8Tr2vNEUBB6QNJHGYqDKn1YxV,Achieving Precision in Goals,A dart hitting the bullseye on a target symbolizes focus and success.,Business & Motivation,Goal Setting,"dart, target, bullseye, focus, success, achievement, precision, aim, strategy, competition",Neutral Tones,image/jpeg,17093794,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Yi8XYCY8Tr2vNEUBB6QNJHGYqDKn1YxV/view?usp=drivesdk,2026-03-23T11:15:20.643Z,shutterstock_1526818262.jpg,gpt-4.1-nano-2025-04-14,2845,93,2938,0.0003217
1bTFjeJ5nCyYA2kSl3P2fDWPQiigaZeAh,1bTFjeJ5nCyYA2kSl3P2fDWPQiigaZeAh,Cycling Power Testing Laboratory,A cyclist undergoing power testing with a technician monitoring data on a computer.,Sports & Fitness,Cycling Equipment & Testing,"cycling, power meter, sports science, fitness testing, laboratory, bike trainer, athlete, technology, data analysis, indoor training",Earth Tones,image/jpeg,17095789,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1bTFjeJ5nCyYA2kSl3P2fDWPQiigaZeAh/view?usp=drivesdk,2026-03-23T11:16:04.353Z,shutterstock_401199403.jpg,gpt-4.1-nano-2025-04-14,2431,99,2530,0.0002827
1O_Rj0PW3ZQpNKoyZYPnLvUYKF2fCmoiH,1O_Rj0PW3ZQpNKoyZYPnLvUYKF2fCmoiH,Business Meeting Handshake,Professional business meeting with a handshake in a modern office setting.,Business,Corporate Meeting,"business, handshake, office, professionals, teamwork, collaboration, meeting, corporate, colleagues, agreement",Neutral Tones,image/jpeg,17111769,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1O_Rj0PW3ZQpNKoyZYPnLvUYKF2fCmoiH/view?usp=drivesdk,2026-03-23T11:16:55.454Z,iStock-1071488226.jpg,gpt-4.1-nano-2025-04-14,2463,85,2548,0.0002803
1OfWHYqbJN4fQzt3eRIlNestvAh9ElYM6,1OfWHYqbJN4fQzt3eRIlNestvAh9ElYM6,Code Editor Interface,A screenshot showcasing a coding environment with multiple files and syntax highlighting.,Technology,Software Development,"coding, programming, software, development, interface, syntax highlighting, IDE, script, code, computer",Cool Blue,image/jpeg,17138850,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1OfWHYqbJN4fQzt3eRIlNestvAh9ElYM6/view?usp=drivesdk,2026-03-23T11:21:25.482Z,shutterstock_1242789379.jpg,gpt-4.1-nano-2025-04-14,2828,85,2913,0.0003168
1qnznp-lVsJCZRZ294c2GIQy-q3CUpHah,1qnznp-lVsJCZRZ294c2GIQy-q3CUpHah,Global Digital Connectivity,A high-tech visualization of Earth's network connections highlighting global digital infrastructure.,Technology,Digital Network,"earth, technology, digital, network, connectivity, data, global, cyberspace, lights, futuristic",Vibrant Multi-color,image/jpeg,17151262,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1qnznp-lVsJCZRZ294c2GIQy-q3CUpHah/view?usp=drivesdk,2026-03-23T11:22:04.456Z,shutterstock_1421446100.jpg,gpt-4.1-nano-2025-04-14,3790,88,3878,0.0004142
1iHT1RKJfBtqAZPhFJ5OTnUs7kzUON6B5,1iHT1RKJfBtqAZPhFJ5OTnUs7kzUON6B5,Abstract Architectural Design,"Futuristic, flowing architectural structure with dynamic lines and a sleek blue and white color palette.",Architecture,Concept Design,"futuristic, architecture, abstract, modern, design, flowing, blue, structure, innovative, digital",Cool Blue,image/jpeg,17189057,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1iHT1RKJfBtqAZPhFJ5OTnUs7kzUON6B5/view?usp=drivesdk,2026-03-23T11:22:45.917Z,shutterstock_2259703729.jpg,gpt-4.1-nano-2025-04-14,2609,92,2701,0.0002977
1HE0m3-YrRveXingTLaSWWc0_bJQo8Ivx,1HE0m3-YrRveXingTLaSWWc0_bJQo8Ivx,Financial Data Analysis,Business professional analyzing stock market data with digital dashboards and visualizations.,Finance,Stock Market,"stock market, data analysis, financial graphs, business, digital dashboard, charts, analytics, investment, market trends",Cool Blue,image/jpeg,17327284,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1HE0m3-YrRveXingTLaSWWc0_bJQo8Ivx/view?usp=drivesdk,2026-03-23T11:23:24.617Z,Depositphotos_212182196_xl-2015.jpg,gpt-4.1-nano-2025-04-14,3735,87,3822,0.0004083
1qbi_Yn1QTjckTPygYtz_Tg8ZPklxe1nb,1qbi_Yn1QTjckTPygYtz_Tg8ZPklxe1nb,Digital Innovation and Data Analysis,A person working on a laptop with digital data and analytics visuals overlayed for a modern tech environment.,Technology,Data Analytics,"laptop, digital, data, analytics, technology, innovation, graphs, charts, futuristic, workspace",Cool Blue,image/jpeg,17340921,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1qbi_Yn1QTjckTPygYtz_Tg8ZPklxe1nb/view?usp=drivesdk,2026-03-23T11:24:12.766Z,shutterstock_1619122537.jpg,gpt-4.1-nano-2025-04-14,3258,94,3352,0.0003634
1YtvklSAJPatUAXgOhpYTXrksdgqTjuG7,1YtvklSAJPatUAXgOhpYTXrksdgqTjuG7,Business Presentation Meeting,A professional business meeting with a focus on financial data analysis and team collaboration.,Business & Finance,Corporate Meeting,"business, presentation, finance, team, meeting, data, charts, office, collaboration, technology",Cool Blue,image/jpeg,17444461,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YtvklSAJPatUAXgOhpYTXrksdgqTjuG7/view?usp=drivesdk,2026-03-23T11:25:01.506Z,shutterstock_1998552656.jpg,gpt-4.1-nano-2025-04-14,2463,88,2551,0.0002815
1IYFv3BTiBgTcCcHx4wsxpOGQoBA3zrRi,1IYFv3BTiBgTcCcHx4wsxpOGQoBA3zrRi,Professional Team Group Photo,A diverse group of professionals standing together in a modern office environment.,Business,Team Portrait,"business, team, professional, office, collaboration, diverse, corporate, colleagues, workplace, teamwork",Neutral Tones,image/jpeg,17451012,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1IYFv3BTiBgTcCcHx4wsxpOGQoBA3zrRi/view?usp=drivesdk,2026-03-23T11:25:48.226Z,shutterstock_2014536965.jpg,gpt-4.1-nano-2025-04-14,2463,86,2549,0.0002807
1rg2IQD8lZHxwdiMhkQx0sJEJLUM032if,1rg2IQD8lZHxwdiMhkQx0sJEJLUM032if,Financial Data Analysis,Business professional analyzing digital financial data and market trends in a high-tech environment.,Business & Finance,Data Visualization,"financial, data, analytics, market, graphs, charts, technology, business, digital, report",Cool Blue,image/jpeg,17458785,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1rg2IQD8lZHxwdiMhkQx0sJEJLUM032if/view?usp=drivesdk,2026-03-23T11:26:33.434Z,Depositphotos_212181758_xl-2015.jpg,gpt-4.1-nano-2025-04-14,3735,88,3823,0.0004087
1AG1Yya4TG8vJ0rdQKtTNG3V6OQ7I2UtV,1AG1Yya4TG8vJ0rdQKtTNG3V6OQ7I2UtV,Smart Home Technology Concept,"A person holding a wooden house model with digital network overlays, symbolizing smart home connectivity and innovation.",Technology,Smart Home,"smart home, technology, connectivity, innovation, digital network, wooden house, IoT, modern, home automation",Warm Tones,image/jpeg,17498066,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1AG1Yya4TG8vJ0rdQKtTNG3V6OQ7I2UtV/view?usp=drivesdk,2026-03-23T11:32:19.801Z,shutterstock_1921244183.jpg,gpt-4.1-nano-2025-04-14,2727,96,2823,0.0003111
15lOBxglDtW_67mOdJaIQ2-n0MMbQsDiQ,15lOBxglDtW_67mOdJaIQ2-n0MMbQsDiQ,Artificial Intelligence and Robotics,"Futuristic robotic hand interacting with a digital network visualization, symbolizing advanced AI and technology integration.",Technology,Artificial Intelligence,"robotic hand, AI, digital network, technology, innovation, futuristic, robotics, data, connectivity, science",Cool Blue,image/jpeg,17501953,deposit,1S6I97XZHgQCOU7sSTRvSs93008BFkFBP,9,https://drive.google.com/file/d/15lOBxglDtW_67mOdJaIQ2-n0MMbQsDiQ/view?usp=drivesdk,2026-03-23T11:32:56.503Z,Depositphotos_200942924_xl-2015.jpg,gpt-4.1-nano-2025-04-14,2554,95,2649,0.0002934
1v_ZUT9RRM14gN5m9PBw07now1uh5HuVz,1v_ZUT9RRM14gN5m9PBw07now1uh5HuVz,Artificial Intelligence and Robotics,"Futuristic robotic hand interacting with a digital network, symbolizing AI and technological innovation.",Technology,Artificial Intelligence,"robotic hand, AI, digital network, technology, innovation, futuristic, automation, cyber, science, connectivity",Cool Blue,image/jpeg,17501953,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1v_ZUT9RRM14gN5m9PBw07now1uh5HuVz/view?usp=drivesdk,2026-03-23T11:33:37.504Z,Depositphotos_200942924_xl-2015.jpg,gpt-4.1-nano-2025-04-14,2554,93,2647,0.0002926
1RfKhGjNbw_DaXySz_ZQeUFwlqMhp1AIr,1RfKhGjNbw_DaXySz_ZQeUFwlqMhp1AIr,Digital Security and Technology,Close-up of a hand interacting with a futuristic digital security interface on a smartphone.,Technology,Cybersecurity,"smartphone, digital security, cybersecurity, technology, interface, futuristic, data protection, mobile device, digital, security system",Cool Blue,image/jpeg,17544348,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1RfKhGjNbw_DaXySz_ZQeUFwlqMhp1AIr/view?usp=drivesdk,2026-03-23T11:34:22.257Z,shutterstock_1355507264.jpg,gpt-4.1-nano-2025-04-14,2845,93,2938,0.0003217
1iQXhSD0-yiI_J9FslA9nc0uZiT8rbNEQ,1iQXhSD0-yiI_J9FslA9nc0uZiT8rbNEQ,Global Business Connectivity,A professional businessperson interacts with a digital world map representing global connectivity.,Business Technology,Digital Networking,"world map, digital, connectivity, business, technology, global, network, professional, innovation, communication",Cool Blue,image/jpeg,17574030,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1iQXhSD0-yiI_J9FslA9nc0uZiT8rbNEQ/view?usp=drivesdk,2026-03-23T11:35:08.890Z,shutterstock_1917248702.jpg,gpt-4.1-nano-2025-04-14,2432,87,2519,0.000278
1qvGGdIVjnThVHfs2_SwfGX3tjQw1Qz5k,1qvGGdIVjnThVHfs2_SwfGX3tjQw1Qz5k,Healthcare Support and Compassion,A healthcare professional providing compassionate care to a patient in a supportive environment.,Healthcare,Patient Care,"medical, healthcare, patient, caregiver, hospital, support, wheelchair, doctor, nursing, compassion",Neutral Tones,image/jpeg,17655780,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1qvGGdIVjnThVHfs2_SwfGX3tjQw1Qz5k/view?usp=drivesdk,2026-03-23T11:35:54.602Z,shutterstock_2249447575.jpg,gpt-4.1-nano-2025-04-14,2490,87,2577,0.0002838
1UUdEWIq7mwfW21nYyiLVbI9aJSEQmAyb,1UUdEWIq7mwfW21nYyiLVbI9aJSEQmAyb,Business Meeting Discussion,Professionals engaged in a collaborative discussion in a modern office environment.,Business,Team Meeting,"office, collaboration, professionals, discussion, teamwork, business, meeting, workplace, corporate, laptop",Warm Tones,image/jpeg,17662443,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1UUdEWIq7mwfW21nYyiLVbI9aJSEQmAyb/view?usp=drivesdk,2026-03-23T11:40:01.160Z,shutterstock_1477775183.jpg,gpt-4.1-nano-2025-04-14,2522,85,2607,0.0002862
1Q9rtyhF-BHrJY-EgiF-dYy0Ocx7mn6RE,1Q9rtyhF-BHrJY-EgiF-dYy0Ocx7mn6RE,Motivational Target with Note,A motivational image featuring a dartboard with a note about uniqueness and personal strengths.,Business/Marketing,Inspirational Visuals,"dartboard, note, motivation, target, focus, success, goal, strategy, achievement, mindset",Vibrant Multi-color,image/jpeg,17717485,unsplash-pexels-pixabay,1Ik1tu-2BQ3wSdn_rppx8b9AP-icED0go,8,https://drive.google.com/file/d/1Q9rtyhF-BHrJY-EgiF-dYy0Ocx7mn6RE/view?usp=drivesdk,2026-03-23T11:40:37.500Z,massage-what-makes-you-unique-dartboard-background.jpg,gpt-4.1-nano-2025-04-14,2437,98,2535,0.0002829
1AkXzm2tI5R1GV3E8bf9NvfAittBqElxy,1AkXzm2tI5R1GV3E8bf9NvfAittBqElxy,Human-Robot Interaction,"A humanoid robot engages with a person in a modern, cozy living room setting.",Technology,Humanoid Robot,"robot, human, living room, technology, AI, conversation, modern, artificial intelligence, robotics, home",Neutral Tones,image/jpeg,17733126,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1AkXzm2tI5R1GV3E8bf9NvfAittBqElxy/view?usp=drivesdk,2026-03-23T11:41:15.222Z,shutterstock_2271198751.jpg,gpt-4.1-nano-2025-04-14,2551,93,2644,0.0002923
1Xw5jh5FH17kDSFc_VuSqWX-IzLEDtMkS,1Xw5jh5FH17kDSFc_VuSqWX-IzLEDtMkS,Professional Team Portrait,Diverse group of professionals standing confidently in a modern office environment.,Business,Team Portrait,"business, team, professionals, office, corporate, group, confident, diverse, workplace, collaboration",Neutral Tones,image/jpeg,17760238,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Xw5jh5FH17kDSFc_VuSqWX-IzLEDtMkS/view?usp=drivesdk,2026-03-23T11:42:03.350Z,shutterstock_2293911663.jpg,gpt-4.1-nano-2025-04-14,2551,85,2636,0.0002891
1YsLX-KHgp9ZTGXArVCEnKqUxo7LYPXsU,1YsLX-KHgp9ZTGXArVCEnKqUxo7LYPXsU,Team Building with Jenga,Collaborative team activity using wooden blocks to promote teamwork and strategic thinking.,Team Building,Interactive Games,"teamwork, wooden blocks, collaboration, strategy, office activity, group exercise, teamwork game, team bonding, indoor activity",Neutral Tones,image/jpeg,17771131,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YsLX-KHgp9ZTGXArVCEnKqUxo7LYPXsU/view?usp=drivesdk,2026-03-23T11:42:50.810Z,shutterstock_1797464674.jpg,gpt-4.1-nano-2025-04-14,2432,94,2526,0.0002808
1IRc4yezf0W8DTp8obysKBXohY5sv8l2P,1IRc4yezf0W8DTp8obysKBXohY5sv8l2P,Warehouse Inventory Management,A professional woman conducting inventory checks in a large warehouse setting.,Business Operations,Inventory Management,"warehouse, inventory, logistics, business, shelving, storage, professional, checklist, supply chain, organization",Neutral Tones,image/jpeg,17776621,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1IRc4yezf0W8DTp8obysKBXohY5sv8l2P/view?usp=drivesdk,2026-03-23T11:43:34.526Z,shutterstock_2175206511.jpg,gpt-4.1-nano-2025-04-14,2463,86,2549,0.0002807
17N6spV6_gdtl9f8fCdqnB-TcTSKnSh3z,17N6spV6_gdtl9f8fCdqnB-TcTSKnSh3z,Modern Office in Skyscraper,"A sleek, illuminated office space within a high-rise building overlooking a city skyline at night.",Architecture,Interior Office Space,"skyscraper, night cityscape, modern office, glass facade, urban, high-rise, interior, city lights, corporate, business",Cool Blue,image/jpeg,17793844,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/17N6spV6_gdtl9f8fCdqnB-TcTSKnSh3z/view?usp=drivesdk,2026-03-23T11:44:22.355Z,shutterstock_1903082818.jpg,gpt-4.1-nano-2025-04-14,3377,101,3478,0.0003781
16hevM_Yj3yP8O5nRWD_OkLZUFJy9KXCv,16hevM_Yj3yP8O5nRWD_OkLZUFJy9KXCv,Healthcare Savings and Technology,"Person placing coins in jar with laptop and medical icons, symbolizing healthcare finance and digital health management.",Business and Finance,Healthcare Finance,"healthcare, finance, savings, coins, laptop, medical, technology, digital health, investment, money",Cool Blue,image/jpeg,17927438,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/16hevM_Yj3yP8O5nRWD_OkLZUFJy9KXCv/view?usp=drivesdk,2026-03-23T11:45:28.403Z,iStock-1468927914.jpg,gpt-4.1-mini-2025-04-14,2328,96,2424,0.0010848
1Fu0jtW2RMa9Rc2A4rjabWAl1ywouyYIn,1Fu0jtW2RMa9Rc2A4rjabWAl1ywouyYIn,Cost Reduction Strategy,Digital interface illustrating cost reduction concepts with data analytics and financial icons in a professional setting.,Business Technology,Data Visualization,"cost reduction, data analytics, digital interface, financial icons, business strategy, technology, data visualization, financial planning, innovation, analysis",Cool Blue,image/jpeg,18004652,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Fu0jtW2RMa9Rc2A4rjabWAl1ywouyYIn/view?usp=drivesdk,2026-03-23T11:50:13.025Z,shutterstock_1333732334.jpg,gpt-4.1-nano-2025-04-14,3613,96,3709,0.0003997
1vYlICoX87vNOSoSqSNQv1SRhjXhM9mes,1vYlICoX87vNOSoSqSNQv1SRhjXhM9mes,Robotic Assistant in a Library,"A robot surrounded by stacks of books, illustrating automation and technology in a library or research environment.",Technology,Robotics,"robot, books, library, automation, technology, artificial intelligence, research, machinery, futuristic, education",Dark Tones,image/jpeg,18050903,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1vYlICoX87vNOSoSqSNQv1SRhjXhM9mes/view?usp=drivesdk,2026-03-23T11:50:48.924Z,shutterstock_287641082.jpg,gpt-4.1-nano-2025-04-14,2519,95,2614,0.0002899
1iUBpSdqAULbYlI6rtxG_IZP27InZfT2-,1iUBpSdqAULbYlI6rtxG_IZP27InZfT2-,Urban Nightlife Scene,"A woman using a tablet outdoors at night, illuminated by city lights, capturing a modern urban atmosphere.",Lifestyle Photography,Night City Scene,"urban, night, tablet, city lights, modern, woman, nightlife, technology, outdoor, cityscape",Dark Tones with Warm Highlights,image/jpeg,18062695,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1iUBpSdqAULbYlI6rtxG_IZP27InZfT2-/view?usp=drivesdk,2026-03-23T11:51:32.191Z,shutterstock_2288818135.jpg,gpt-4.1-nano-2025-04-14,2463,100,2563,0.0002863
1GMjWjqd1qFpsHf8coyEw6ix1VSwSWx_M,1GMjWjqd1qFpsHf8coyEw6ix1VSwSWx_M,Business Meeting Outside Showroom,Professional interaction in an outdoor automotive dealership setting with a focus on customer engagement.,Business,Client Consultation,"business, outdoor, dealership, client, consultation, professional, car, meeting, formal, discussion",Neutral Tones,image/jpeg,18173626,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1GMjWjqd1qFpsHf8coyEw6ix1VSwSWx_M/view?usp=drivesdk,2026-03-23T11:52:16.566Z,shutterstock_2079161488.jpg,gpt-4.1-nano-2025-04-14,2463,89,2552,0.0002819
